date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:15:17	46921/46921	---MCZ	200	added ('OK')	text/html	etag:cacheable:6df4bc93293b2c577ccdf55258a5e489	https://tm-shopify048-wheels.myshopify.com/collections/wheels/products/excelsior-stahl-sport-17-e55-a1	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/wheels/products/excelsior-stahl-sport-17-e55-a1.html	(from https://tm-shopify048-wheels.myshopify.com/collections/wheels)
23:15:18	46385/46385	---MCZ	200	added ('OK')	text/html	etag:cacheable:d4cf3bfc56d3bb1e871f42336edc0236	https://tm-shopify048-wheels.myshopify.com/collections/wheels/products/fondmetal-5700	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/wheels/products/fondmetal-5700.html	(from https://tm-shopify048-wheels.myshopify.com/collections/wheels)
23:15:19	13289/13289	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:3d9212b0b7f99d5caf57968805cbc145	https://tm-shopify048-wheels.myshopify.com/collections/accessories.atom	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories.atom	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:19	38130/38130	---MCZ	200	added ('OK')	text/html	etag:cacheable:0347bf95dc864f09f4aa59c71ec5e551	https://tm-shopify048-wheels.myshopify.com/collections/accessories?page=2	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories4658.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:20	6846/6846	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6edff3a746cfb18d897747210151738f	https://tm-shopify048-wheels.myshopify.com/collections/accessories.oembed	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories.oembed	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:20	39191/39191	---MCZ	200	added ('OK')	text/html	etag:cacheable:172e1163bb2c35937b75355132a88142	https://tm-shopify048-wheels.myshopify.com/collections/accessories/dolor	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/dolor.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:21	40474/40474	---MCZ	200	added ('OK')	text/html	etag:cacheable:f2110ed8421c98d666155209ec245e88	https://tm-shopify048-wheels.myshopify.com/collections/accessories/lorem-ipsum	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/lorem-ipsum.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:22	36421/36421	---MCZ	200	added ('OK')	text/html	etag:cacheable:d835f9d6c035cdd7a72eac4aa7441275	https://tm-shopify048-wheels.myshopify.com/collections/accessories/sit-amet	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/sit-amet.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:25	46467/46467	---MCZ	200	added ('OK')	text/html	etag:cacheable:60b19a9ea100faf4fe24faf9cd488adc	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/adrenalin-potenza-re001	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/adrenalin-potenza-re001.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:25	46210/46210	---MCZ	200	added ('OK')	text/html	etag:cacheable:59ccacb125d3d0dec2047dfe9a99d9fb	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/ats-classic	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/ats-classic.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:27	79293/79293	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:15:40%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/collections/1_medium.png?v=1401197930	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/collections/1_medium5edd.png	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:27	46174/46174	---MCZ	200	added ('OK')	text/html	etag:cacheable:c0d53dfd30b5e9cf663a35109426b780	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/ats-cup	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/ats-cup.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:27	46488/46488	---MCZ	200	added ('OK')	text/html	etag:cacheable:b407d2ebc8d0e3d234877905b73a8985	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/ats-dtm-competition	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/ats-dtm-competition.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:28	46815/46815	---MCZ	200	added ('OK')	text/html	etag:cacheable:5037608dd11a0929fb8d488b9d4d937b	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/bridgestone-potenza-re050a	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/bridgestone-potenza-re050a.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:28	46613/46613	---MCZ	200	added ('OK')	text/html	etag:cacheable:dd867acf18ed550040a3584b4c3279a9	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/bridgestone-turanza-er30	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/bridgestone-turanza-er30.html	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:29	141/141	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:854bdfe4834106dfc18ecdb19069bf05	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/dunlop-sp-sport-maxx-tt	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/dunlop-sp-sport-maxx-tt	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:29	141/141	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:854bdfe4834106dfc18ecdb19069bf05	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/dunlop-sp-sport-maxx-tt	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/dunlop-sp-sport-maxx-tt	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:29	149/149	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:cd28648bfda33134ee56b14810c963c2	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/excelsior-stahl-sport-17-e55-a1	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/excelsior-stahl-sport-17-e55-a1	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:30	149/149	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:cd28648bfda33134ee56b14810c963c2	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/excelsior-stahl-sport-17-e55-a1	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/excelsior-stahl-sport-17-e55-a1	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:30	132/132	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:02189d8fa8a8ca343f8381b8c411aea7	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/fondmetal-5700	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/fondmetal-5700	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:30	132/132	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:02189d8fa8a8ca343f8381b8c411aea7	https://tm-shopify048-wheels.myshopify.com/collections/accessories/products/fondmetal-5700	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/accessories/products/fondmetal-5700	(from https://tm-shopify048-wheels.myshopify.com/collections/accessories)
23:15:31	13289/13289	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:84860ee7dd8b283151fae234d1e8b168	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres.atom	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres.atom	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:31	38030/38030	---MCZ	200	added ('OK')	text/html	etag:cacheable:2e51d63c61e04c01d411708b6cce6745	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres?page=2	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres4658.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:32	6813/6813	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:21b52433912144e3a9537251eb3e6e1f	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres.oembed	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres.oembed	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:32	39091/39091	---MCZ	200	added ('OK')	text/html	etag:cacheable:59ac9b34f687b6b8bcf4096d238b0652	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/dolor	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/dolor.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:33	40374/40374	---MCZ	200	added ('OK')	text/html	etag:cacheable:f881d3152fc079bb00b0d8428308d19b	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/lorem-ipsum	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/lorem-ipsum.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:34	36321/36321	---MCZ	200	added ('OK')	text/html	etag:cacheable:443dbc3d0441e120fa4988b275b2ffe6	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/sit-amet	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/sit-amet.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:34	46467/46467	---MCZ	200	added ('OK')	text/html	etag:cacheable:3fc141611e1505bc00ff050b27fd8a5d	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/adrenalin-potenza-re001	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/adrenalin-potenza-re001.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:35	46210/46210	---MCZ	200	added ('OK')	text/html	etag:cacheable:6e7b0aac06dc1ae225bc666057e1930c	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/ats-classic	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/ats-classic.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:35	46174/46174	---MCZ	200	added ('OK')	text/html	etag:cacheable:7b8da8e61f7b3b75c28c6c8636653869	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/ats-cup	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/ats-cup.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:36	46488/46488	---MCZ	200	added ('OK')	text/html	etag:cacheable:f5baca1b2aa25fd7f02252d06488b57e	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/ats-dtm-competition	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/ats-dtm-competition.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:36	46815/46815	---MCZ	200	added ('OK')	text/html	etag:cacheable:bca0643e866166870e82b97c8f85cbb4	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/bridgestone-potenza-re050a	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/bridgestone-potenza-re050a.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:37	46613/46613	---MCZ	200	added ('OK')	text/html	etag:cacheable:72682727a3b7bb0393abe74c9a78d1e0	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/bridgestone-turanza-er30	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/bridgestone-turanza-er30.html	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:37	141/141	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:38a1880ec9a5dcfee1a6bb295687a494	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/dunlop-sp-sport-maxx-tt	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/dunlop-sp-sport-maxx-tt	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:37	141/141	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:38a1880ec9a5dcfee1a6bb295687a494	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/dunlop-sp-sport-maxx-tt	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/dunlop-sp-sport-maxx-tt	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:38	149/149	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:7ce450fa0235b5c5f028514154f6b18d	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/excelsior-stahl-sport-17-e55-a1	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/excelsior-stahl-sport-17-e55-a1	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:38	149/149	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:7ce450fa0235b5c5f028514154f6b18d	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/excelsior-stahl-sport-17-e55-a1	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/excelsior-stahl-sport-17-e55-a1	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:38	132/132	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:5135922e5cee1aa1b32164da613ad540	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/fondmetal-5700	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/fondmetal-5700	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:39	132/132	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:5135922e5cee1aa1b32164da613ad540	https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/fondmetal-5700	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/sport-tyres/products/fondmetal-5700	(from https://tm-shopify048-wheels.myshopify.com/collections/sport-tyres)
23:15:39	16277/16277	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:a497ec5e3ab114f09cf8d1bd4b32310f	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres.atom	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres.atom	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:40	40244/40244	---MCZ	200	added ('OK')	text/html	etag:cacheable:8c743414ad1890c4af1e37b9ba998196	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres?page=2	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres4658.html	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:41	8260/8260	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:296b08d43c8bf935384580f0579ee897	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres.oembed	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres.oembed	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:42	41462/41462	---MCZ	200	added ('OK')	text/html	etag:cacheable:f8fcff2cc5561673983588a64c9ebfdc	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres/sit-amet	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres/sit-amet.html	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:43	46517/46517	---MCZ	200	added ('OK')	text/html	etag:cacheable:b3ae62f75ce4df193fafd34d2ab23d1f	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/dunlop-sp-sport-maxx-tt	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/dunlop-sp-sport-maxx-tt.html	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:44	46960/46960	---MCZ	200	added ('OK')	text/html	etag:cacheable:1ceecd1de2bab7eb13ab9159c5391b82	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/excelsior-stahl-sport-17-e55-a1	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/excelsior-stahl-sport-17-e55-a1.html	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:45	46539/46539	---MCZ	200	added ('OK')	text/html	etag:cacheable:899232c26056b28fc1ced6a1f090c30f	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/fondmetal-5700	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/fondmetal-5700.html	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:46	46483/46483	---MCZ	200	added ('OK')	text/html	etag:cacheable:4b8c53b90db3e9c88939fece0c0981ed	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/fondmetal-6200	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/fondmetal-6200.html	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:46	78350/78350	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:16:00%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/collections/3_medium.png?v=1401197944	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/collections/3_mediuma8e1.png	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:48	46483/46483	---MCZ	200	added ('OK')	text/html	etag:cacheable:9e50abd42a0c5518655f153e9bd45044	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/fondmetal-7300	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/fondmetal-7300.html	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:49	46521/46521	---MCZ	200	added ('OK')	text/html	etag:cacheable:70d08a8f87cdd022cc46454c2174d09d	https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/fondmetal-7500	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/winter-tyres/products/fondmetal-7500.html	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:52	16277/16277	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:98c44c147bdc2215e90560c7ab3508c1	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres.atom	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres.atom	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:15:55	84393/84393	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:16:04%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/products/fondmetal_6200_1_medium.png?v=1400671631	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/products/fondmetal_6200_1_mediumd578.png	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:55	40300/40300	---MCZ	200	added ('OK')	text/html	etag:cacheable:d2b2b8bec311bb2a3fd10338d2072a96	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres?page=2	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres4658.html	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:15:56	8323/8323	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:8c8c28f5337a60f24b945e61efc8b457	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres.oembed	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres.oembed	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:15:56	79176/79176	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:16:06%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/products/fondmetal_7300_1_medium.png?v=1400671637	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/products/fondmetal_7300_1_medium7e32.png	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:57	41518/41518	---MCZ	200	added ('OK')	text/html	etag:cacheable:cd614b9416b4ff97873700652ec7d738	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres/sit-amet	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres/sit-amet.html	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:15:57	64755/64755	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:16:09%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/products/fondmetal_7500_1_medium.png?v=1400671643	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/products/fondmetal_7500_1_mediumbcd6.png	(from https://tm-shopify048-wheels.myshopify.com/collections/winter-tyres)
23:15:59	46741/46741	---MCZ	200	added ('OK')	text/html	etag:cacheable:66b4c4c7810282a6a2d4f331c8a8a98c	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/excelsior-stahl-sport-17-e55-a1	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/excelsior-stahl-sport-17-e55-a1.html	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:16:00	46736/46736	---MCZ	200	added ('OK')	text/html	etag:cacheable:a9cdfe8978f0c42a2991db1a47062713	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/dunlop-sp-sport-maxx-tt	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/dunlop-sp-sport-maxx-tt.html	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:16:00	49965/49965	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:16:16%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/collections/2_medium.png?v=1401197939	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/collections/2_medium0c50.png	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:16:00	46531/46531	---MCZ	200	added ('OK')	text/html	etag:cacheable:7474a2f250785471ba421f8876275cf7	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/fondmetal-5700	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/fondmetal-5700.html	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:16:01	46483/46483	---MCZ	200	added ('OK')	text/html	etag:cacheable:2768ec6d6f0d321e606135914c312a53	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/fondmetal-6200	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/fondmetal-6200.html	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:16:02	46483/46483	---MCZ	200	added ('OK')	text/html	etag:cacheable:7984593ff3a7096a91087e975d7a307c	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/fondmetal-7300	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/fondmetal-7300.html	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:16:03	46521/46521	---MCZ	200	added ('OK')	text/html	etag:cacheable:e98d954e2dae7c9a9f67aee81e3c61a1	https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/fondmetal-7500	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/collections/summer-tyres/products/fondmetal-7500.html	(from https://tm-shopify048-wheels.myshopify.com/collections/summer-tyres)
23:16:03	9788/9788	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:2a4d0e1bdd675ed2fe77c64fe5fe2157	https://tm-shopify048-wheels.myshopify.com/blogs/blog.atom	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/blogs/blog.atom	(from https://tm-shopify048-wheels.myshopify.com/blogs/blog)
23:16:04	37031/37031	---MCZ	200	added ('OK')	text/html	etag:cacheable:f0934c83d2a7676d1e18ed7a629e472c	https://tm-shopify048-wheels.myshopify.com/blogs/blog/14157811-repellendus-consequuntur-aut-ullam	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/blogs/blog/14157811-repellendus-consequuntur-aut-ullam.html	(from https://tm-shopify048-wheels.myshopify.com/blogs/blog)
23:16:05	37752/37752	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:16:23%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/files/ats_dtm_competition_1_compact.png?5059	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/files/ats_dtm_competition_1_compact7011.png	(from https://tm-shopify048-wheels.myshopify.com/blogs/blog)
23:16:06	24130/24130	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:16:24%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/files/bridgestone_turanza_er300_ecopia_1_compact.png?5060	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/files/bridgestone_turanza_er300_ecopia_1_compact8d74.png	(from https://tm-shopify048-wheels.myshopify.com/blogs/blog)
23:16:08	36801/36801	---MCZ	200	added ('OK')	text/html	etag:cacheable:18c32dd635b9e99485ff5b5b5db3c563	https://tm-shopify048-wheels.myshopify.com/blogs/blog/14157799-harum-at-sequi-impedit	C:/Users/asus/Desktop/dw/aa/tm-shopify048-wheels.myshopify.com/blogs/blog/14157799-harum-at-sequi-impedit.html	(from https://tm-shopify048-wheels.myshopify.com/blogs/blog)
23:16:08	37298/37298	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202019%2022:16:25%20GMT	http://cdn.shopify.com/s/files/1/0508/6409/files/fondmetal_9x_1_compact.png?5061	C:/Users/asus/Desktop/dw/aa/cdn.shopify.com/s/files/1/0508/6409/files/fondmetal_9x_1_compactf466.png	(from https://tm-shopify048-wheels.myshopify.com/blogs/blog)
